11.0169900000,0.0000000000
11.1383000000,0.0000000000
12.7922900000,0.0000000000
13.3581200000,0.0000000000
62.8667000000,0.0000000000
63.0720000000,0.0000000000
66.9460000000,0.0000000000
67.2670000000,0.0000000000
77.8100000000,0.0000000000
79.3940000000,0.0000000000
86.0130000000,0.0000000000
306.9400000000,0.0000000000
18770.0000000000,0.0000000000
234608.9390000000,0.0007107596
244017.2938000000,0.0008651731
248416.5560000000,0.0009460251
249400.0146000000,0.0009649001
249587.7740000000,0.0007561388
250089.2990000000,0.0009783078
252451.7940000000,0.0010253976
253730.4098000000,0.0010516291
254681.7190000000,0.0010714918
256417.0260000000,0.0011084964
257637.3630000000,0.0011351264
257806.0910000000,0.0011388482
258562.6190000000,0.0011556563
258599.9430000000,0.0011564906
260306.6330000000,0.0011951603
261240.6950000000,0.0012167578
261664.0260000000,0.0012266483
262388.3870000000,0.0009303085
262543.0120000000,0.0012473901
262791.0830000000,0.0012532944
263363.9472000000,0.0012670145
263470.1440000000,0.0012695711
264165.2620000000,0.0008719167
265555.1260000000,0.0013206065
265842.0970000000,0.0013277575
266578.5710000000,0.0009251674
267845.8600000000,0.0009295656
268622.4570000000,0.0010392695
269111.7590000000,0.0014114431
269185.5290000000,0.0014133787
269422.2590000000,0.0010539351
269995.2510000000,0.0010645402
271209.1920000000,0.0014673104
271342.0500000000,0.0011246235
271464.5370000000,0.0014742309
272014.0880000000,0.0014892135
272166.1370000000,0.0011054724
272532.8630000000,0.0011125059
272712.4280000000,0.0015084282
273470.7740000000,0.0010414371
273547.1250000000,0.0015316543
274056.5190000000,0.0015459686
274128.3150000000,0.0004044155
274387.4880000000,0.0015553263
274408.6780000000,0.0011490268
274518.6780000000,0.0015590480
274729.4620000000,0.0009387214
274759.7270000000,0.0011559636
274922.1731000000,0.0011591845
274961.7840000000,0.0004456991
275016.4570000000,0.0015732343
275034.3730000000,0.0010250592
275052.6690000000,0.0004832109
275089.3730000000,0.0003857590
275238.6550000000,0.0003857914
275256.6590000000,0.0003866544
275298.0130000000,0.0013418853
275499.3210000000,0.0010777076
275614.9770000000,0.0012110472
275677.0080000000,0.0003682521
275772.8640000000,0.0008354678
276008.6020000000,0.0010678457
276022.3520000000,0.0003868899
276053.6270000000,0.0003794284
276120.5590000000,0.0006841281
276148.0650000000,0.0007308854
276327.4400000000,0.0016110909
276442.1530000000,0.0008538747
276447.3610000000,0.0009655398
276545.3020000000,0.0006612790
276594.0020000000,0.0010135440
276662.4210000000,0.0005470574
276669.7580000000,0.0005268929
276780.5130000000,0.0011965282
276965.9140000000,0.0008635431
277094.8590000000,0.0002610581
277163.3510000000,0.0013864549
277207.4870000000,0.0016369099
277227.8010000000,0.0007101316
277232.9450000000,0.0010632306
277282.8120000000,0.0006058302
277299.4480000000,0.0007495118
277383.7170000000,0.0008303907
277477.0310000000,0.0004701196
277488.4860000000,0.0010642106
277565.6400000000,0.0006083793
277583.3310000000,0.0004017944
277586.2820000000,0.0008659651
277605.5200000000,0.0010966479
277628.7790000000,0.0004500222
277630.9170000000,0.0009843516
277862.0050000000,0.0006011015
277884.0670000000,0.0013544905
277888.0800000000,0.0004282876
277899.0080000000,0.0005570210
277904.6980000000,0.0005915727
277952.4760000000,0.0006378391
278122.8550000000,0.0002644904
278152.0330000000,0.0004686538
278202.9120000000,0.0012257363
278318.5490000000,0.0005900374
278363.4360000000,0.0002783422
278369.0360000000,0.0011306671
278387.0360000000,0.0010438310
278399.6620000000,0.0012298195
278421.8120000000,0.0001835757
278431.0890000000,0.0007603965
278475.1640000000,0.0004001188
278488.2100000000,0.0005915076
278516.2670000000,0.0012767176
278531.8320000000,0.0003828346
278579.6490000000,0.0007978006
278636.7040000000,0.0004694704
278643.0400000000,0.0006719422
278706.1280000000,0.0004111690
278750.4510000000,0.0004048673
278773.4200000000,0.0004787948
278795.0190000000,0.0008863856
278848.8800000000,0.0004319127
278868.4270000000,0.0010043165
278950.7450000000,0.0005116713
279124.4220000000,0.0005129363
279183.5750000000,0.0008542033
279225.3120000000,0.0006031551
279231.9600000000,0.0016975619
279250.0010000000,0.0005131671
279282.0870000000,0.0012482628
279287.2350000000,0.0001854658
279325.6330000000,0.0012491784
279439.2590000000,0.0005774336
279484.3040000000,0.0006054454
279507.9020000000,0.0006527753
279618.9980000000,0.0010165740
279784.7350000000,0.0013995679
279856.1060000000,0.0010691553
279908.9920000000,0.0007644327
279924.4680000000,0.0011601948
279932.9840000000,0.0006041334
279993.8980000000,0.0011089906
280025.5430000000,0.0012639672
280107.4660000000,0.0004132364
280139.4600000000,0.0006893447
280278.1040000000,0.0017296007
280310.3530000000,0.0006600935
280420.3420000000,0.0006900358
280420.4250000000,0.0008715829
280503.4430000000,0.0002725495
280573.5920000000,0.0011517592
280605.3590000000,0.0009738477
280787.4750000000,0.0003630424
280854.1440000000,0.0006967245
280865.4160000000,0.0006735076
280915.0710000000,0.0012829579
280969.0870000000,0.0006133053
280972.0580000000,0.0004240494
280980.3950000000,0.0005904400
280982.6470000000,0.0007069270
281082.7820000000,0.0011825658
281215.5090000000,0.0007709874
281224.1290000000,0.0004730945
281310.8620000000,0.0001808045
281322.1560000000,0.0011659878
281325.3840000000,0.0006429994
281426.2470000000,0.0017653181
281514.7640000000,0.0008857956
281529.8080000000,0.0003192491
281540.4320000000,0.0004273228
281689.9340000000,0.0008882041
281775.7260000000,0.0007040690
281796.4610000000,0.0005974106
281800.6340000000,0.0013020828
281979.9050000000,0.0010558697
281991.5580000000,0.0017831198
282015.2720000000,0.0008031880
282116.5200000000,0.0008940897
282190.0000000000,0.0013105613
282243.4950000000,0.0007662320
282285.5460000000,0.0007667155
282301.1100000000,0.0005712647
282310.4840000000,0.0002791821
282318.8630000000,0.0006994852
282323.7140000000,0.0005714479
282338.9440000000,0.0005178861
282351.8220000000,0.0008721285
282396.3330000000,0.0004261990
282438.5410000000,0.0006810950
282547.3380000000,0.0012753085
282620.8080000000,0.0005381459
282677.5760000000,0.0004966063
282768.6770000000,0.0007982913
282811.3490000000,0.0005827537
282858.7510000000,0.0004584997
282882.1210000000,0.0007179764
282903.9420000000,0.0013262184
282933.4650000000,0.0008571612
283017.6200000000,0.0008582623
283026.6810000000,0.0006373971
283056.6160000000,0.0018170486
283076.5350000000,0.0005849497
283127.4420000000,0.0009556219
283198.0050000000,0.0012242711
283204.1890000000,0.0006498906
283284.3950000000,0.0006242051
283314.8460000000,0.0011705491
283339.8400000000,0.0010790207
283416.6890000000,0.0007740122
283436.6880000000,0.0004313061
283531.5740000000,0.0008075065
283536.4910000000,0.0006124677
283561.1500000000,0.0007228680
283688.1190000000,0.0011776280
283703.9400000000,0.0007267205
283722.3530000000,0.0003217354
283727.0110000000,0.0009173405
283741.5520000000,0.0013006702
283761.8530000000,0.0018397976
283803.5460000000,0.0006148022
283808.9680000000,0.0004108058
283812.9740000000,0.0009616555
283931.6990000000,0.0013490117
284007.6310000000,0.0011432532
284017.1460000000,0.0009206652
284044.1640000000,0.0005086321
284099.0550000000,0.0018507550
284199.8870000000,0.0007320345
284221.8580000000,0.0013555014
284264.7500000000,0.0006994959
284351.0850000000,0.0007744697
284358.1010000000,0.0009559744
284364.8430000000,0.0015695687
284389.4090000000,0.0006500025
284414.1560000000,0.0009748974
284474.2370000000,0.0012499746
284602.3490000000,0.0006218225
284666.9920000000,0.0003909316
284687.3060000000,0.0012543059
284736.7860000000,0.0004388429
284819.1180000000,0.0006651793
284872.6810000000,0.0002848510
284884.9360000000,0.0003732199
284892.0860000000,0.0013705840
285000.6650000000,0.0007070109
285016.3580000000,0.0013733948
285056.3310000000,0.0013742999
285195.6200000000,0.0002686901
285209.6791000000,0.0015922382
285228.0580000000,0.0015927342
285239.5000000000,0.0014246385
285333.8480000000,0.0004625117
285381.9980000000,0.0003040205
285497.1170000000,0.0005015597
285518.0250000000,0.0011168991
285575.5870000000,0.0004401357
285670.6640000000,0.0008891853
285674.2930000000,0.0006067708
285797.6590000000,0.0019067481
285810.2370000000,0.0009462706
285817.4770000000,0.0012774730
285823.6490000000,0.0019076153
285832.9860000000,0.0009473985
285843.7850000000,0.0005186113
285975.5670000000,0.0011797124
286053.1420000000,0.0003953161
286133.0850000000,0.0012606759
286161.6060000000,0.0011282811
286211.1110000000,0.0007514346
286216.9800000000,0.0007200961
286223.0790000000,0.0002862013
286225.4990000000,0.0006613695
286228.1570000000,0.0006902336
286284.7180000000,0.0002722522
286336.7540000000,0.0003967665
286344.9470000000,0.0016231054
286348.8710000000,0.0008083987
286357.3460000000,0.0003325703
286390.6700000000,0.0002316143
286435.1340000000,0.0011331450
286549.7490000000,0.0003868208
286582.3240000000,0.0007579536
286608.3690000000,0.0009018228
286708.2520000000,0.0019373182
286724.8200000000,0.0011938234
286749.2840000000,0.0004831392
286786.9080000000,0.0004809903
286790.8030000000,0.0016353558
286796.1760000000,0.0008198914
286798.0810000000,0.0014141873
286876.2820000000,0.0007587311
286925.8430000000,0.0005720442
286930.2610000000,0.0019448305
286952.2560000000,0.0008217782
287021.2550000000,0.0008685849
287037.0790000000,0.0005722660
287043.0180000000,0.0009961898
287075.7500000000,0.0006587750
287089.1890000000,0.0007286543
287112.7230000000,0.0005276161
287124.8970000000,0.0015848030
287166.5280000000,0.0006762389
287194.7940000000,0.0006198054
287253.5460000000,0.0008961234
287259.7660000000,0.0003847579
287311.0570000000,0.0002732282
287328.5540000000,0.0007400932
287401.1570000000,0.0003418960
287455.8310000000,0.0009702313
287457.8780000000,0.0014295290
287546.8080000000,0.0008117806
287559.7070000000,0.0004030614
287575.8390000000,0.0002699832
287648.5540000000,0.0003179099
287726.1770000000,0.0010258481
287750.2380000000,0.0003720449
287823.1130000000,0.0001864627
287881.8220000000,0.0014394543
287948.8120000000,0.0004654239
287950.0550000000,0.0013220811
288002.6470000000,0.0006782078
288004.9760000000,0.0016082407
288037.7240000000,0.0008349875
288037.7320000000,0.0004623168
288080.4040000000,0.0007846270
288115.8600000000,0.0002849231
288147.7980000000,0.0019864449
288198.3540000000,0.0009811888
288285.4550000000,0.0006292756
288303.3110000000,0.0005822847
288320.0410000000,0.0006552437
288324.9620000000,0.0005823285
288335.7410000000,0.0008211889
288380.3960000000,0.0005835668
288403.1520000000,0.0005215774
288429.2700000000,0.0006224695
288446.5360000000,0.0007429729
288455.8320000000,0.0013328337
288513.5450000000,0.0012280300
288589.5170000000,0.0012780179
288601.4210000000,0.0011722285
288681.6580000000,0.0004957064
288708.9200000000,0.0009896188
288735.2640000000,0.0006743253
288763.0760000000,0.0004382853
288866.4330000000,0.0012792443
288889.1820000000,0.0002712162
288975.1800000000,0.0009343087
288980.3210000000,0.0012137915
289003.0040000000,0.0007849608
289002.8660000000,0.0013198954
289013.8080000000,0.0011797827
289041.3140000000,0.0003438471
289092.4850000000,0.0020192217
289103.6760000000,0.0008929836
289116.3770000000,0.0005144172
289132.8970000000,0.0004863992
289143.7610000000,0.0016389701
289159.3880000000,0.0020215592
289173.5690000000,0.0010409460
289197.6470000000,0.0012413074
289209.7040000000,0.0008494225
289257.7840000000,0.0007852743
289266.4230000000,0.0007879410
289301.9510000000,0.0007857728
289366.4110000000,0.0004009646
289391.7610000000,0.0001717343
289400.5110000000,0.0006978837
289459.6570000000,0.0003527720
289529.3450000000,0.0006319908
289534.7300000000,0.0007234563
289583.5370000000,0.0004067794
289598.3830000000,0.0016513654
289611.9750000000,0.0013576649
289621.7430000000,0.0003053227
289659.8400000000,0.0004996503
289676.0760000000,0.0003745349
